route_id,flight_number,airline_id,source_airport_id,destination_airport_id,scheduled_departure_time,scheduled_arrival_time,arrival_day_offset
12298,HX9204,60,22,42,06:07:00,09:26:00,0
12299,HX9448,60,22,45,08:43:00,13:32:00,0
12300,HX9537,60,28,22,07:59:00,14:01:00,0
12301,HX9581,60,22,45,23:40:00,04:29:00,1
12302,HX9659,60,52,22,13:42:00,19:06:00,0
12303,HX9936,60,79,22,14:18:00,19:32:00,0
12304,IB1027,68,3,64,15:34:00,08:04:00,1
12305,IB1090,68,64,6,22:11:00,16:09:00,1
12306,IB1091,68,24,23,10:27:00,00:41:00,1
12307,IB1273,68,3,6,09:56:00,14:38:00,0
12308,IB1733,68,6,3,18:36:00,23:18:00,0
12309,IB1775,68,3,4,09:57:00,12:02:00,0
12310,IB2048,68,5,3,06:53:00,10:36:00,0
12311,IB2132,68,3,6,20:59:00,01:41:00,1
12312,IB2445,68,4,3,09:47:00,11:52:00,0
12313,IB2551,68,5,3,08:55:00,12:38:00,0
12314,IB2808,68,3,67,20:48:00,07:34:00,1
12315,IB2985,68,64,3,11:09:00,03:39:00,1
12316,IB3177,68,64,6,15:50:00,09:48:00,1
12317,IB3480,68,64,5,13:28:00,06:06:00,1
12318,IB3498,68,3,5,12:20:00,16:03:00,0
12319,IB3552,68,6,64,11:31:00,05:29:00,1
12320,IB3700,68,3,5,15:57:00,19:40:00,0
12321,IB3901,68,6,3,01:31:00,06:13:00,0
12322,IB3929,68,3,4,14:07:00,16:12:00,0
12323,IB4571,68,5,64,05:06:00,21:44:00,0
12324,IB4602,68,64,6,06:39:00,00:37:00,1
12325,IB4710,68,64,2,07:53:00,00:15:00,1
12326,IB5366,68,6,64,07:48:00,01:46:00,1
12327,IB6017,68,24,23,14:45:00,04:59:00,1
12328,IB6078,68,64,3,08:43:00,01:13:00,1
12329,IB6572,68,6,64,20:27:00,14:25:00,1
12330,IB6693,68,3,6,12:01:00,16:43:00,0
12331,IB6914,68,5,64,00:20:00,16:58:00,0
12332,IB7681,68,5,64,12:23:00,05:01:00,1
12333,IB7726,68,67,3,09:03:00,19:49:00,0
12334,IB7781,68,5,3,07:12:00,10:55:00,0
12335,IB8233,68,3,64,11:56:00,04:26:00,1
12336,IB8364,68,64,5,12:50:00,05:28:00,1
12337,IB8518,68,3,4,11:17:00,13:22:00,0
12338,IB8633,68,3,64,15:59:00,08:29:00,1
12339,IB8800,68,23,24,09:42:00,23:56:00,0
12340,IB9124,68,5,3,08:36:00,12:19:00,0
12341,IB9608,68,3,6,09:16:00,13:58:00,0
12342,IB9740,68,5,64,08:56:00,01:34:00,1
12343,IB9751,68,24,23,06:21:00,20:35:00,0
12344,IB9844,68,64,3,08:09:00,00:39:00,1
12345,JD1007,39,69,25,07:36:00,14:58:00,0
12346,JD1041,39,90,76,08:59:00,13:24:00,0
12347,JD1046,39,75,29,15:45:00,18:06:00,0
12348,JD1066,39,41,72,06:47:00,10:39:00,0
12349,JD1135,39,37,51,11:03:00,14:56:00,0
12350,JD1141,39,88,34,11:57:00,15:13:00,0
12351,JD1154,39,68,37,13:33:00,19:45:00,0
12352,JD1173,39,43,69,06:03:00,13:13:00,0
12353,JD1174,39,31,72,07:32:00,13:07:00,0
12354,JD1181,39,40,31,15:28:00,19:20:00,0
12355,JD1197,39,25,43,10:18:00,15:06:00,0
12356,JD1198,39,122,37,06:10:00,10:59:00,0
12357,JD1218,39,36,56,08:49:00,15:25:00,0
12358,JD1218,39,69,72,13:59:00,21:05:00,0
12359,JD1222,39,43,38,07:41:00,15:03:00,0
12360,JD1224,39,82,56,13:22:00,17:17:00,0
12361,JD1236,39,69,38,12:11:00,14:39:00,0
12362,JD1252,39,52,29,12:21:00,17:27:00,0
12363,JD1259,39,68,29,15:47:00,18:57:00,0
12364,JD1263,39,34,31,10:01:00,14:41:00,0
12365,JD1275,39,75,41,10:50:00,15:36:00,0
12366,JD1285,39,68,90,03:52:00,11:02:00,0
12367,JD1298,39,68,35,09:29:00,14:59:00,0
12368,JD1318,39,68,40,10:56:00,15:46:00,0
12369,JD1340,39,42,68,03:39:00,09:00:00,0
12370,JD1343,39,43,68,14:27:00,20:40:00,0
12371,JD1349,39,104,68,12:38:00,17:54:00,0
12372,JD1359,39,35,101,15:48:00,18:16:00,0
12373,JD1406,39,72,31,09:38:00,15:13:00,0
12374,JD1431,39,43,25,05:23:00,10:11:00,0
12375,JD1434,39,68,32,10:08:00,12:30:00,0
12376,JD1439,39,88,35,22:55:00,03:40:00,1
12377,JD1456,39,36,32,13:31:00,19:20:00,0
12378,JD1465,39,35,68,09:23:00,14:53:00,0
12379,JD1492,39,36,32,09:12:00,15:01:00,0
12380,JD1518,39,68,90,02:46:00,09:56:00,0
12381,JD1519,39,51,68,11:12:00,15:17:00,0
12382,JD1521,39,76,90,11:19:00,15:44:00,0
12383,JD1530,39,31,44,10:33:00,15:47:00,0
12384,JD1547,39,34,43,09:52:00,13:38:00,0
12385,JD1552,39,25,26,13:26:00,17:58:00,0
12386,JD1615,39,25,26,08:50:00,13:22:00,0
12387,JD1637,39,69,31,12:54:00,17:31:00,0
12388,JD1674,39,27,37,11:17:00,15:51:00,0
12389,JD1767,39,181,25,14:47:00,20:49:00,0
12390,JD1768,39,52,29,00:55:00,06:01:00,0
12391,JD1768,39,54,56,13:59:00,19:12:00,0
12392,JD1789,39,88,85,17:46:00,21:16:00,0
12393,JD1794,39,47,25,10:17:00,13:01:00,0
12394,JD1811,39,56,54,10:59:00,16:12:00,0
12395,JD1815,39,35,40,15:31:00,19:05:00,0
12396,JD1817,39,43,91,09:16:00,14:47:00,0
12397,JD1825,39,75,44,07:13:00,13:04:00,0
12398,JD1847,39,69,37,03:14:00,08:16:00,0
12399,JD1858,39,68,52,10:16:00,15:47:00,0
12400,JD1891,39,42,79,14:59:00,18:58:00,0
12401,JD1895,39,51,75,06:45:00,10:23:00,0
12402,JD1895,39,104,25,09:04:00,13:56:00,0
12403,JD1935,39,56,90,13:50:00,22:24:00,0
12404,JD1949,39,35,40,12:37:00,16:11:00,0
12405,JD1951,39,34,89,11:17:00,14:45:00,0
12406,JD1984,39,57,91,00:11:00,02:34:00,0
12407,JD2063,39,104,43,09:03:00,13:16:00,0
12408,JD2070,39,43,69,11:37:00,18:47:00,0
12409,JD2085,39,75,25,09:37:00,16:59:00,0
12410,JD2105,39,37,31,13:52:00,18:14:00,0
12411,JD2148,39,91,57,15:31:00,17:54:00,0
12412,JD2167,39,46,40,09:45:00,13:17:00,0
12413,JD2198,39,69,39,23:32:00,01:19:00,1
12414,JD2201,39,40,46,02:45:00,06:17:00,0
12415,JD2215,39,50,29,12:02:00,16:21:00,0
12416,JD2233,39,83,42,06:22:00,13:17:00,0
12417,JD2239,39,42,68,15:46:00,21:07:00,0
12418,JD2245,39,43,59,07:15:00,11:25:00,0
12419,JD2279,39,42,68,06:50:00,12:11:00,0
12420,JD2282,39,29,43,11:33:00,16:10:00,0
12421,JD2293,39,35,40,06:50:00,10:24:00,0
12422,JD2300,39,75,37,07:30:00,13:19:00,0
12423,JD2306,39,51,104,09:56:00,13:00:00,0
12424,JD2314,39,31,75,03:06:00,05:48:00,0
12425,JD2330,39,43,34,03:41:00,07:27:00,0
12426,JD2339,39,50,37,11:29:00,14:08:00,0
12427,JD2356,39,29,68,06:37:00,09:47:00,0
12428,JD2362,39,34,88,13:38:00,16:54:00,0
12429,JD2391,39,46,37,18:18:00,22:31:00,0
12430,JD2394,39,43,104,08:51:00,13:04:00,0
12431,JD2398,39,34,43,12:27:00,16:13:00,0
12432,JD2402,39,69,90,07:16:00,14:03:00,0
12433,JD2408,39,46,37,08:44:00,12:57:00,0
12434,JD2411,39,69,25,06:14:00,13:36:00,0
12435,JD2413,39,47,25,12:58:00,15:42:00,0
12436,JD2438,39,47,43,18:17:00,21:17:00,0
12437,JD2450,39,43,75,09:01:00,14:46:00,0
12438,JD2465,39,38,69,14:13:00,16:41:00,0
12439,JD2488,39,59,44,14:02:00,18:20:00,0
12440,JD2508,39,25,40,10:44:00,16:48:00,0
12441,JD2525,39,30,68,09:19:00,14:07:00,0
12442,JD2526,39,69,52,19:23:00,22:07:00,0
12443,JD2542,39,47,43,06:18:00,09:18:00,0
12444,JD2552,39,36,32,10:13:00,16:02:00,0
12445,JD2554,39,37,122,08:09:00,12:58:00,0
12446,JD2560,39,29,43,10:05:00,14:42:00,0
12447,JD2572,39,57,27,08:11:00,13:06:00,0
12448,JD2644,39,68,32,13:48:00,16:10:00,0
12449,JD2646,39,88,34,11:37:00,14:53:00,0
12450,JD2664,39,90,76,07:53:00,12:18:00,0
12451,JD2719,39,29,75,14:05:00,16:26:00,0
12452,JD2721,39,31,75,11:18:00,14:00:00,0
12453,JD2731,39,37,68,07:53:00,14:05:00,0
12454,JD2761,39,83,90,07:45:00,13:00:00,0
12455,JD2775,39,104,25,06:33:00,11:25:00,0
12456,JD2798,39,38,43,14:10:00,21:32:00,0
12457,JD2810,39,52,68,12:44:00,18:15:00,0
12458,JD2826,39,40,25,07:38:00,13:42:00,0
12459,JD2834,39,79,42,10:08:00,14:07:00,0
12460,JD2840,39,47,37,11:41:00,16:47:00,0
12461,JD2879,39,75,45,22:50:00,04:37:00,1
12462,JD2885,39,37,43,17:50:00,23:06:00,0
12463,JD2903,39,45,69,09:52:00,16:51:00,0
12464,JD2998,39,37,47,08:09:00,13:15:00,0
12465,JD3001,39,37,46,09:32:00,13:45:00,0
12466,JD3003,39,75,37,12:00:00,17:49:00,0
12467,JD3003,39,101,35,15:59:00,18:27:00,0
12468,JD3010,39,91,43,04:52:00,10:23:00,0
12469,JD3014,39,68,104,13:35:00,18:51:00,0
12470,JD3018,39,57,90,01:10:00,06:45:00,0
12471,JD3033,39,40,31,11:29:00,15:21:00,0
12472,JD3049,39,37,90,09:23:00,12:49:00,0
12473,JD3070,39,68,27,13:32:00,21:06:00,0
12474,JD3071,39,37,96,06:11:00,09:01:00,0
12475,JD3071,39,68,34,19:39:00,02:01:00,1
12476,JD3076,39,75,30,10:01:00,14:08:00,0
12477,JD3082,39,40,68,10:23:00,15:13:00,0
12478,JD3101,39,75,35,07:48:00,12:50:00,0
12479,JD3106,39,40,46,23:26:00,02:58:00,1
12480,JD3113,39,26,25,06:23:00,10:55:00,0
12481,JD3118,39,88,41,10:42:00,16:01:00,0
12482,JD3129,39,34,31,12:29:00,17:09:00,0
12483,JD3132,39,90,43,04:28:00,09:05:00,0
12484,JD3155,39,25,181,12:16:00,18:18:00,0
12485,JD3157,39,25,40,07:06:00,13:10:00,0
12486,JD3170,39,25,88,09:22:00,11:52:00,0
12487,JD3205,39,44,75,11:03:00,16:54:00,0
12488,JD3206,39,89,34,06:34:00,10:02:00,0
12489,JD3244,39,40,68,13:18:00,18:08:00,0
12490,JD3256,39,35,68,12:44:00,18:14:00,0
12491,JD3256,39,75,29,14:15:00,16:36:00,0
12492,JD3271,39,85,88,09:45:00,13:15:00,0
12493,JD3314,39,75,35,14:44:00,19:46:00,0
12494,JD3322,39,37,75,15:24:00,21:13:00,0
12495,JD3343,39,68,42,11:11:00,16:32:00,0
12496,JD3386,39,28,31,10:10:00,15:31:00,0
12497,JD3448,39,69,35,10:28:00,16:16:00,0
12498,JD3451,39,32,68,23:23:00,01:45:00,1
12499,JD3480,39,56,82,13:27:00,17:22:00,0
12500,JD3492,39,35,40,15:15:00,18:49:00,0
12501,JD3519,39,59,43,07:10:00,11:20:00,0
12502,JD3582,39,91,57,15:19:00,17:42:00,0
12503,JD3607,39,88,25,08:54:00,11:24:00,0
12504,JD3611,39,72,31,10:37:00,16:12:00,0
12505,JD3641,39,90,37,08:40:00,12:06:00,0
12506,JD3643,39,37,50,14:13:00,16:52:00,0
12507,JD3650,39,35,68,14:06:00,19:36:00,0
12508,JD3662,39,34,68,10:45:00,17:07:00,0
12509,JD3667,39,69,52,06:42:00,09:26:00,0
12510,JD3689,39,25,104,11:20:00,16:12:00,0
12511,JD3690,39,40,122,09:13:00,11:52:00,0
12512,JD3707,39,37,122,06:16:00,11:05:00,0
12513,JD3730,39,88,35,18:22:00,23:07:00,0
12514,JD3734,39,90,68,10:32:00,17:42:00,0
12515,JD3744,39,68,104,15:59:00,21:15:00,0
12516,JD3747,39,82,43,10:49:00,19:23:00,0
12517,JD3757,39,51,104,07:15:00,10:19:00,0
12518,JD3793,39,69,43,15:24:00,22:34:00,0
12519,JD3810,39,50,37,16:10:00,18:49:00,0
12520,JD3825,39,43,47,07:59:00,10:59:00,0
12521,JD3861,39,38,69,07:37:00,10:05:00,0
12522,JD3895,39,122,37,07:18:00,12:07:00,0
12523,JD3896,39,90,43,13:52:00,18:29:00,0
12524,JD3924,39,69,37,00:45:00,05:47:00,0
12525,JD3926,39,31,28,14:22:00,19:43:00,0
12526,JD3950,39,31,43,07:56:00,12:59:00,0
12527,JD3966,39,31,69,12:51:00,17:28:00,0
12528,JD4006,39,39,43,11:38:00,18:21:00,0
12529,JD4011,39,82,43,19:18:00,03:52:00,1
12530,JD4027,39,88,25,09:12:00,11:42:00,0
12531,JD4050,39,52,69,09:22:00,12:06:00,0
12532,JD4078,39,44,59,09:18:00,13:36:00,0
12533,JD4140,39,69,29,07:28:00,12:59:00,0
12534,JD4164,39,37,122,00:00:00,04:49:00,0
12535,JD4167,39,88,34,14:49:00,18:05:00,0
12536,JD4170,39,31,43,08:14:00,13:17:00,0
12537,JD4187,39,35,75,13:33:00,18:35:00,0
12538,JD4212,39,40,122,07:58:00,10:37:00,0
12539,JD4215,39,68,45,07:12:00,13:28:00,0
12540,JD4233,39,25,200,19:06:00,21:55:00,0
12541,JD4236,39,31,43,11:33:00,16:36:00,0
12542,JD4239,39,50,29,12:15:00,16:34:00,0
12543,JD4260,39,27,37,07:45:00,12:19:00,0
12544,JD4262,39,37,31,07:06:00,11:28:00,0
12545,JD4284,39,68,35,13:03:00,18:33:00,0
12546,JD4286,39,44,75,14:39:00,20:30:00,0
12547,JD4321,39,43,38,02:31:00,09:53:00,0
12548,JD4364,39,72,69,11:19:00,18:25:00,0
12549,JD4420,39,68,40,15:42:00,20:32:00,0
12550,JD4439,39,69,25,04:23:00,11:45:00,0
12551,JD4440,39,75,51,08:10:00,11:48:00,0
12552,JD4441,39,101,35,11:19:00,13:47:00,0
12553,JD4444,39,68,90,09:47:00,16:57:00,0
12554,JD4470,39,59,44,11:52:00,16:10:00,0
12555,JD4475,39,88,25,17:06:00,19:36:00,0
12556,JD4485,39,34,31,08:07:00,12:47:00,0
12557,JD4498,39,72,37,09:46:00,13:56:00,0
12558,JD4523,39,34,88,20:04:00,23:20:00,0
12559,JD4529,39,25,43,14:36:00,19:24:00,0
12560,JD4600,39,35,59,03:47:00,08:41:00,0
12561,JD4618,39,75,34,13:15:00,19:09:00,0
12562,JD4638,39,32,36,10:47:00,16:36:00,0
12563,JD4664,39,25,69,11:10:00,18:32:00,0
12564,JD4687,39,31,72,14:34:00,20:09:00,0
12565,JD4688,39,45,75,03:57:00,09:44:00,0
12566,JD4697,39,96,37,14:59:00,17:49:00,0
12567,JD4701,39,68,43,11:13:00,17:26:00,0
12568,JD4704,39,43,47,14:57:00,17:57:00,0
12569,JD4719,39,25,26,07:27:00,11:59:00,0
12570,JD4736,39,29,69,15:39:00,21:10:00,0
12571,JD4753,39,43,90,08:20:00,12:57:00,0
12572,JD4757,39,25,36,09:19:00,14:50:00,0
12573,JD4758,39,96,37,10:12:00,13:02:00,0
12574,JD4760,39,38,69,15:59:00,18:27:00,0
12575,JD4771,39,52,69,10:59:00,13:43:00,0
12576,JD4807,39,57,90,09:54:00,15:29:00,0
12577,JD4814,39,104,25,12:19:00,17:11:00,0
12578,JD4832,39,122,40,02:29:00,05:08:00,0
12579,JD4840,39,88,202,10:44:00,15:29:00,0
12580,JD4844,39,90,37,09:43:00,13:09:00,0
12581,JD4850,39,35,59,10:06:00,15:00:00,0
12582,JD4851,39,46,40,06:43:00,10:15:00,0
12583,JD4859,39,29,52,16:10:00,21:16:00,0
12584,JD4862,39,88,41,09:50:00,15:09:00,0
12585,JD4887,39,51,37,10:33:00,14:26:00,0
12586,JD4892,39,75,43,16:12:00,21:57:00,0
12587,JD4917,39,25,69,15:16:00,22:38:00,0
12588,JD4924,39,88,29,11:23:00,17:55:00,0
12589,JD4940,39,72,69,15:13:00,22:19:00,0
12590,JD4947,39,25,40,19:20:00,01:24:00,1
12591,JD4949,39,202,88,07:13:00,11:58:00,0
12592,JD4972,39,52,68,13:15:00,18:46:00,0
12593,JD4976,39,27,68,09:01:00,16:35:00,0
12594,JD4989,39,30,68,06:28:00,11:16:00,0
12595,JD4990,39,42,83,10:37:00,17:32:00,0
12596,JD5044,39,79,42,15:11:00,19:10:00,0
12597,JD5047,39,43,91,15:41:00,21:12:00,0
12598,JD5048,39,75,29,13:57:00,16:18:00,0
12599,JD5069,39,75,34,07:02:00,12:56:00,0
12600,JD5071,39,51,104,10:00:00,13:04:00,0
12601,JD5075,39,104,68,08:06:00,13:22:00,0
12602,JD5076,39,101,35,01:27:00,03:55:00,0
12603,JD5085,39,34,43,08:51:00,12:37:00,0
12604,JD5149,39,40,46,02:21:00,05:53:00,0
12605,JD5170,39,37,69,11:57:00,16:59:00,0
12606,JD5184,39,90,43,14:43:00,19:20:00,0
12607,JD5194,39,88,202,15:14:00,19:59:00,0
12608,JD5215,39,90,83,06:12:00,11:27:00,0
12609,JD5217,39,90,56,14:36:00,23:10:00,0
12610,JD5227,39,40,35,12:24:00,15:58:00,0
12611,JD5229,39,75,50,10:14:00,15:01:00,0
12612,JD5240,39,69,39,12:13:00,14:00:00,0
12613,JD5262,39,36,25,00:19:00,05:50:00,0
12614,JD5265,39,44,75,15:24:00,21:15:00,0
12615,JD5270,39,91,43,13:47:00,19:18:00,0
12616,JD5273,39,37,75,09:20:00,15:09:00,0
12617,JD5273,39,45,68,10:32:00,16:48:00,0
12618,JD5278,39,44,75,14:32:00,20:23:00,0
12619,JD5286,39,72,37,14:10:00,18:20:00,0
12620,JD5331,39,75,25,15:59:00,23:21:00,0
12621,JD5349,39,90,69,09:14:00,16:01:00,0
12622,JD5352,39,57,27,15:51:00,20:46:00,0
12623,JD5374,39,43,82,13:36:00,22:10:00,0
12624,JD5381,39,47,43,10:52:00,13:52:00,0
12625,JD5387,39,43,38,07:57:00,15:19:00,0
12626,JD5392,39,50,68,06:16:00,11:22:00,0
12627,JD5405,39,25,47,15:02:00,17:46:00,0
12628,JD5415,39,56,36,10:46:00,17:22:00,0
12629,JD5432,39,29,50,13:33:00,17:52:00,0
12630,JD5438,39,75,44,11:08:00,16:59:00,0
12631,JD5459,39,88,35,05:13:00,09:58:00,0
12632,JD5470,39,34,31,09:32:00,14:12:00,0
12633,JD5489,39,43,69,13:12:00,20:22:00,0
12634,JD5490,39,69,90,10:07:00,16:54:00,0
12635,JD5548,39,69,29,11:09:00,16:40:00,0
12636,JD5550,39,83,42,08:27:00,15:22:00,0
12637,JD5557,39,37,51,07:54:00,11:47:00,0
12638,JD5558,39,82,56,07:35:00,11:30:00,0
12639,JD5571,39,101,35,09:14:00,11:42:00,0
12640,JD5582,39,37,46,15:33:00,19:46:00,0
12641,JD5589,39,35,88,12:47:00,17:32:00,0
12642,JD5591,39,37,96,13:59:00,16:49:00,0
12643,JD5619,39,41,88,06:26:00,11:45:00,0
12644,JD5680,39,89,34,02:32:00,06:00:00,0
12645,JD5681,39,91,43,07:59:00,13:30:00,0
12646,JD5688,39,37,47,14:21:00,19:27:00,0
12647,JD5705,39,25,88,12:21:00,14:51:00,0
12648,JD5721,39,59,35,19:16:00,00:10:00,1
12649,JD5732,39,25,40,13:09:00,19:13:00,0
12650,JD5749,39,75,31,19:42:00,22:24:00,0
12651,JD5759,39,56,82,12:43:00,16:38:00,0
12652,JD5772,39,59,35,12:57:00,17:51:00,0
12653,JD5826,39,43,38,11:54:00,19:16:00,0
12654,JD5859,39,35,69,18:27:00,00:15:00,1
12655,JD5882,39,43,47,15:57:00,18:57:00,0
12656,JD5887,39,43,47,15:28:00,18:28:00,0
12657,JD5895,39,91,57,00:48:00,03:11:00,0
12658,JD5955,39,90,56,01:47:00,10:21:00,0
12659,JD5968,39,75,43,09:19:00,15:04:00,0
12660,JD5985,39,28,31,07:32:00,12:53:00,0
12661,JD6046,39,47,37,12:05:00,17:11:00,0
12662,JD6062,39,75,30,12:41:00,16:48:00,0
12663,JD6105,39,27,68,10:25:00,17:59:00,0
12664,JD6127,39,75,25,21:46:00,05:08:00,1
12665,JD6130,39,91,43,12:17:00,17:48:00,0
12666,JD6132,39,68,29,11:47:00,14:57:00,0
12667,JD6162,39,43,59,07:19:00,11:29:00,0
12668,JD6235,39,50,68,14:01:00,19:07:00,0
12669,JD6278,39,72,41,14:37:00,18:29:00,0
12670,JD6360,39,90,57,13:09:00,18:44:00,0
12671,JD6363,39,43,29,13:34:00,18:11:00,0
12672,JD6372,39,50,75,13:59:00,18:46:00,0
12673,JD6382,39,37,72,07:03:00,11:13:00,0
12674,JD6409,39,43,25,13:37:00,18:25:00,0
12675,JD6411,39,68,27,08:58:00,16:32:00,0
12676,JD6462,39,36,25,07:02:00,12:33:00,0
12677,JD6516,39,37,90,09:14:00,12:40:00,0
12678,JD6526,39,46,40,13:12:00,16:44:00,0
12679,JD6530,39,68,45,03:13:00,09:29:00,0
12680,JD6531,39,59,44,14:38:00,18:56:00,0
12681,JD6557,39,43,29,07:08:00,11:45:00,0
12682,JD6562,39,200,25,22:55:00,01:44:00,1
12683,JD6578,39,43,90,20:30:00,01:07:00,1
12684,JD6609,39,36,25,08:39:00,14:10:00,0
12685,JD6611,39,104,51,12:20:00,15:24:00,0
12686,JD6662,39,76,90,10:44:00,15:09:00,0
12687,JD6696,39,43,29,06:26:00,11:03:00,0
12688,JD6701,39,43,104,08:47:00,13:00:00,0
12689,JD6717,39,68,43,03:21:00,09:34:00,0
12690,JD6738,39,90,83,08:05:00,13:20:00,0
12691,JD6739,39,75,45,06:49:00,12:36:00,0
12692,JD6746,39,35,59,18:54:00,23:48:00,0
12693,JD6825,39,50,37,01:23:00,04:02:00,0
12694,JD6827,39,25,36,00:51:00,06:22:00,0
12695,JD6836,39,52,68,10:49:00,16:20:00,0
12696,JD6844,39,43,25,08:47:00,13:35:00,0
12697,JD6858,39,68,41,15:15:00,20:30:00,0
12698,JD6928,39,68,32,13:50:00,16:12:00,0
12699,JD6929,39,27,68,02:10:00,09:44:00,0
12700,JD6935,39,76,90,06:28:00,10:53:00,0
12701,JD7000,39,52,69,14:13:00,16:57:00,0
12702,JD7019,39,39,69,18:36:00,20:23:00,0
12703,JD7073,39,56,54,12:53:00,18:06:00,0
12704,JD7078,39,69,31,06:25:00,11:02:00,0
12705,JD7095,39,31,69,15:33:00,20:10:00,0
12706,JD7097,39,25,69,07:48:00,15:10:00,0
12707,JD7097,39,35,101,06:22:00,08:50:00,0
12708,JD7125,39,79,42,10:51:00,14:50:00,0
12709,JD7129,39,41,72,23:15:00,03:07:00,1
12710,JD7129,39,69,45,15:01:00,22:00:00,0
12711,JD7159,39,29,88,11:08:00,17:40:00,0
12712,JD7192,39,68,51,15:28:00,19:33:00,0
12713,JD7251,39,25,181,16:51:00,22:53:00,0
12714,JD7253,39,54,56,08:09:00,13:22:00,0
12715,JD7276,39,43,37,08:00:00,13:16:00,0
12716,JD7281,39,43,91,14:16:00,19:47:00,0
12717,JD7286,39,90,57,15:02:00,20:37:00,0
12718,JD7294,39,68,50,15:44:00,20:50:00,0
12719,JD7316,39,25,43,07:56:00,12:44:00,0
12720,JD7331,39,59,43,12:56:00,17:06:00,0
12721,JD7373,39,50,75,10:48:00,15:35:00,0
12722,JD7397,39,57,27,18:11:00,23:06:00,0
12723,JD7410,39,42,83,10:18:00,17:13:00,0
12724,JD7439,39,43,31,05:43:00,10:46:00,0
12725,JD7453,39,88,41,13:23:00,18:42:00,0
12726,JD7456,39,52,68,13:04:00,18:35:00,0
12727,JD7457,39,42,68,07:06:00,12:27:00,0
12728,JD7465,39,25,104,00:35:00,05:27:00,0
12729,JD7468,39,75,44,13:36:00,19:27:00,0
12730,JD7483,39,37,27,10:07:00,14:41:00,0
12731,JD7496,39,25,104,13:41:00,18:33:00,0
12732,JD7496,39,51,104,20:22:00,23:26:00,0
12733,JD7508,39,47,37,01:42:00,06:48:00,0
12734,JD7509,39,41,68,06:46:00,12:01:00,0
12735,JD7530,39,68,27,14:00:00,21:34:00,0
12736,JD7531,39,43,39,15:10:00,21:53:00,0
12737,JD7533,39,69,38,07:11:00,09:39:00,0
12738,JD7556,39,56,36,08:25:00,15:01:00,0
12739,JD7576,39,43,104,13:27:00,17:40:00,0
12740,JD7584,39,45,69,14:47:00,21:46:00,0
12741,JD7589,39,122,40,10:56:00,13:35:00,0
12742,JD7610,39,27,57,10:42:00,15:37:00,0
12743,JD7612,39,43,69,10:02:00,17:12:00,0
12744,JD7630,39,39,69,01:42:00,03:29:00,0
12745,JD7630,39,68,27,15:30:00,23:04:00,0
12746,JD7644,39,69,72,10:00:00,17:06:00,0
12747,JD7673,39,31,69,13:30:00,18:07:00,0
12748,JD7679,39,25,47,15:28:00,18:12:00,0
12749,JD7688,39,76,90,13:52:00,18:17:00,0
12750,JD7708,39,47,37,12:56:00,18:02:00,0
12751,JD7742,39,34,68,13:07:00,19:29:00,0
12752,JD7746,39,43,75,09:33:00,15:18:00,0
12753,JD7758,39,72,37,11:22:00,15:32:00,0
12754,JD7771,39,75,30,06:41:00,10:48:00,0
12755,JD7772,39,31,40,07:35:00,11:27:00,0
12756,JD7808,39,96,37,10:38:00,13:28:00,0
12757,JD7844,39,43,91,11:41:00,17:12:00,0
12758,JD7866,39,31,37,11:59:00,16:21:00,0
12759,JD7883,39,32,68,09:57:00,12:19:00,0
12760,JD7930,39,69,29,12:20:00,17:51:00,0
12761,JD7954,39,88,85,12:15:00,15:45:00,0
12762,JD7965,39,41,75,15:49:00,20:35:00,0
12763,JD7977,39,52,69,07:50:00,10:34:00,0
12764,JD7996,39,34,68,13:54:00,20:16:00,0
12765,JD7996,39,68,35,14:22:00,19:52:00,0
12766,JD8001,39,69,72,14:31:00,21:37:00,0
12767,JD8005,39,75,44,10:46:00,16:37:00,0
12768,JD8020,39,90,83,22:13:00,03:28:00,1
12769,JD8025,39,46,37,04:14:00,08:27:00,0
12770,JD8026,39,31,34,08:03:00,12:43:00,0
12771,JD8029,39,40,35,04:38:00,08:12:00,0
12772,JD8035,39,68,104,17:56:00,23:12:00,0
12773,JD8050,39,69,39,13:40:00,15:27:00,0
12774,JD8081,39,37,46,12:59:00,17:12:00,0
12775,JD8090,39,82,56,14:03:00,17:58:00,0
12776,JD8103,39,42,79,13:24:00,17:23:00,0
12777,JD8147,39,43,29,06:10:00,10:47:00,0
12778,JD8174,39,83,42,06:52:00,13:47:00,0
12779,JD8254,39,43,104,10:43:00,14:56:00,0
12780,JD8285,39,89,34,13:30:00,16:58:00,0
12781,JD8287,39,37,47,08:47:00,13:53:00,0
12782,JD8313,39,82,43,12:03:00,20:37:00,0
12783,JD8341,39,40,31,08:50:00,12:42:00,0
12784,JD8343,39,88,34,20:26:00,23:42:00,0
12785,JD8349,39,25,43,10:00:00,14:48:00,0
12786,JD8351,39,50,75,15:06:00,19:53:00,0
12787,JD8353,39,42,79,01:45:00,05:44:00,0
12788,JD8370,39,37,96,10:53:00,13:43:00,0
12789,JD8378,39,57,27,10:20:00,15:15:00,0
12790,JD8446,39,43,37,11:12:00,16:28:00,0
12791,JD8449,39,46,40,10:55:00,14:27:00,0
12792,JD8463,39,29,68,06:25:00,09:35:00,0
12793,JD8479,39,200,25,11:26:00,14:15:00,0
12794,JD8480,39,29,50,12:40:00,16:59:00,0
